3.9921e-09
5.8193e-08
7.8198e-15
-4.4523e-09
5.8172e-08
1.2046e-13
-4.4699e-09
5.8128e-08
-3.1514e-14
6.7511e-09
6.1021e-08
7.2226e-17
4.2573e-09
5.6122e-08
3.2555e-14
3.9921e-09
5.8193e-08
7.8948e-15
-4.4523e-09
5.8172e-08
1.1845e-13
-4.4699e-09
5.8128e-08
-2.959e-14
6.7511e-09
6.1021e-08
4.1547e-15
4.2573e-09
5.6122e-08
3.428e-14
3.9921e-09
5.8193e-08
1.0248e-14
-4.4523e-09
5.8172e-08
1.1093e-13
-4.4699e-09
5.8128e-08
-1.7903e-14
6.7511e-09
6.1021e-08
1.7646e-14
4.2573e-09
5.6122e-08
3.7757e-14
3.9921e-09
5.8193e-08
0
-4.4523e-09
5.8172e-08
0
-4.4699e-09
5.8128e-08
0
6.7511e-09
6.1021e-08
0
4.2573e-09
5.6122e-08
0
