0,0,0,6.5562e-07,5.018e-08,1.2787e-14,0,0,0,0,0,0,0,0,0,0,0,0,1.6941e-21,-2.3287e-20,5.1149e-14,0,0,0,0,0,0,0,0,0,0,0,0,-6.5562e-07,-5.018e-08,1.2787e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-26.496,50.797,-6.5656e-07,0,0,0,0,0,0,0,0,0,0,0,0,52.993,-101.59,3.1764e-22,0,0,0,0,0,0,0,0,0,0,0,0,-26.496,50.797,6.5656e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,50.797,-683.16,-5.0488e-08,0,0,0,0,0,0,0,0,0,0,0,0,-101.59,1366.3,-4.7646e-21,0,0,0,0,0,0,0,0,0,0,0,0,50.797,-683.16,5.0488e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,6.5656e-07,5.0488e-08,1.2797e-14,0,0,0,0,0,0,0,0,0,0,0,0,3.1764e-22,-4.7646e-21,5.1186e-14,0,0,0,0,0,0,0,0,0,0,0,0,-6.5656e-07,-5.0488e-08,1.2797e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-26.999,-69.196,-5.9019e-07,0,0,0,0,0,0,0,0,0,0,0,0,53.999,138.39,-8.4703e-22,0,0,0,0,0,0,0,0,0,0,0,0,-26.999,-69.196,5.9019e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-69.196,-644.78,6.5296e-08,0,0,0,0,0,0,0,0,0,0,0,0,138.39,1289.6,-8.1659e-21,0,0,0,0,0,0,0,0,0,0,0,0,-69.196,-644.78,-6.5296e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,5.9019e-07,-6.5296e-08,1.2152e-14,0,0,0,0,0,0,0,0,0,0,0,0,-8.4703e-22,-8.1659e-21,4.8607e-14,0,0,0,0,0,0,0,0,0,0,0,0,-5.9019e-07,6.5296e-08,1.2152e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-29.034,-51.785,-7.045e-07,0,0,0,0,0,0,0,0,0,0,0,0,58.069,103.57,-3.1764e-22,0,0,0,0,0,0,0,0,0,0,0,0,-29.034,-51.785,7.045e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-51.785,-707.75,5.3442e-08,0,0,0,0,0,0,0,0,0,0,0,0,103.57,1415.5,-3.9903e-21,0,0,0,0,0,0,0,0,0,0,0,0,-51.785,-707.75,-5.3442e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7.045e-07,-5.3442e-08,1.3255e-14,0,0,0,0,0,0,0,0,0,0,0,0,-3.1764e-22,-3.9903e-21,5.302e-14,0,0,0,0,0,0,0,0,0,0,0,0,-7.045e-07,5.3442e-08,1.3255e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.666,-45.348,-6.5627e-07,0,0,0,0,0,0,0,0,0,0,0,0,51.332,90.697,-3.1764e-22,0,0,0,0,0,0,0,0,0,0,0,0,-25.666,-45.348,6.5627e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
