1.1597e-07,2.3277e-07
2.8219e-07,2.3269e-07
4.8212e-07,2.3251e-07
7.27e-07,2.4408e-07
9.1703e-07,2.2449e-07
1.1198e-07,1.7458e-07
2.8664e-07,1.7451e-07
4.8659e-07,1.7438e-07
7.2025e-07,1.8306e-07
9.1277e-07,1.6836e-07
1.0798e-07,1.1639e-07
2.911e-07,1.1634e-07
4.9106e-07,1.1626e-07
7.135e-07,1.2204e-07
9.0851e-07,1.1224e-07
1.0399e-07,5.8193e-08
2.9555e-07,5.8172e-08
4.9553e-07,5.8128e-08
7.0675e-07,6.1021e-08
9.0426e-07,5.6122e-08
1e-07,0
3e-07,0
5e-07,0
7e-07,0
9e-07,0
